searge,name,side,desc
func_73057_a,spawnRandomCreature,1,only spawns creatures allowed by the chunkProvider
func_73073_c,cancelDestroyingBlock,1,note: this ignores the pars passed in and continues to destroy the onClickedBlock
func_73074_a,onBlockClicked,1,"if not creative, it calls destroyBlockInWorldPartially untill the block is broken first. par4 is the specific side. tryHarvestBlock can also be the result of this call"
func_73075_a,updateBlockRemoving,1,
func_73076_a,setGameType,1,
func_73077_b,initializeGameType,1,if the gameType is currently NOT_SET then change it to par1
func_73078_a,activateBlockOrUseItem,1,"Activate the clicked on block, otherwise use the held item. Args: player, world, itemStack, x, y, z, side, xOffset, yOffset, zOffset"
func_73079_d,removeBlock,1,Removes a block and triggers the appropriate events
func_73080_a,setWorld,1,Sets the world instance.
func_73081_b,getGameType,1,
func_73082_a,blockRemoving,1,
func_73083_d,isCreative,1,Get if we are in creative game mode.
func_73084_b,tryHarvestBlock,1,Attempts to harvest a block at the given coordinate
func_73085_a,tryUseItem,1,Attempts to right-click use an item by the given EntityPlayer in the given World
func_73101_e,sendDemoReminder,1,Sends a message to the player reminding them that this is the demo version
func_73116_b,sendPacketToTrackedPlayersAndTrackedEntity,1,
func_73117_b,updatePlayerEntity,1,
func_73118_a,removeFromTrackedPlayers,1,
func_73119_a,sendDestroyEntityPacketToTrackedPlayers,1,
func_73120_a,sendPacketToTrackedPlayers,1,
func_73121_d,isPlayerWatchingThisChunk,1,
func_73122_a,updatePlayerList,1,
func_73123_c,removeTrackedPlayerSymmetric,1,Remove a tracked player from our list and tell the tracked player to destroy us from their world.
func_73124_b,getSpawnPacket,1,
func_73125_b,updatePlayerEntities,1,
func_73148_d,makeString,1,Converts the instance data to a readable string.
func_73149_a,chunkExists,1,"Checks to see if a chunk exists at x, y"
func_73150_a,findClosestStructure,1,Returns the location of the closest structure of the specified type. If not found returns null.
func_73151_a,saveChunks,1,"Two modes of operation: if passed true, save all Chunks in one go.  If passed false, save up to two chunks.  Return true if all chunks have been saved."
func_73152_e,getLoadedChunkCount,1,
func_73153_a,populate,1,Populates chunk with ores etc etc
func_73154_d,provideChunk,1,"Will return back a chunk, if it doesn't exist and its not a MP client it will generates all the blocks for the specified chunk from the map seed and chunk seed"
func_73155_a,getPossibleCreatures,1,Returns a list of creatures of the specified type that can spawn at the given location.
func_73156_b,unloadQueuedChunks,1,Unloads chunks that are marked to be unloaded. This is not guaranteed to unload every such chunk.
func_73157_c,canSave,1,Returns if the IChunkProvider supports saving.
func_73158_c,loadChunk,1,loads or generates the chunk at the chunk location specified
func_73164_a,initializeNoiseField,1,"generates a subset of the level's terrain data. Takes 7 arguments: the [empty] noise array, the position, and the size."
func_73165_a,generateNetherTerrain,1,Generates the shape of the terrain in the nether.
func_73166_b,replaceBlocksForBiome,1,name based on ChunkProviderGenerate
func_73187_a,initializeNoiseField,1,"generates a subset of the level's terrain data. Takes 7 arguments: the [empty] noise array, the position, and the size."
func_73188_b,replaceBlocksForBiome,1,
func_73189_a,generateTerrain,1,
func_73205_a,initializeNoiseField,1,"generates a subset of the level's terrain data. Takes 7 arguments: the [empty] noise array, the position, and the size."
func_73206_a,generateTerrain,1,Generates the shape of the terrain for the chunk though its all stone though the water is frozen if the temperature is low enough
func_73207_a,replaceBlocksForBiome,1,Replaces the stone that was placed in with blocks that match the biome
func_73239_e,loadChunkFromFile,1,
func_73240_a,unloadAllChunks,1,"marks all chunks for unload, ignoring those near the spawn"
func_73241_b,dropChunk,1,
func_73242_b,saveChunkData,1,
func_73243_a,saveChunkExtraData,1,
func_73252_b,removePlayer,1,remove player from this instance
func_73253_a,getChunkLocation,1,
func_73254_a,onUpdate,1,
func_73255_a,addPlayer,1,adds this player to the playerInstance
func_73256_a,sendPacketToPlayersInInstance,1,sends the packet to all players in the current instance
func_73257_a,updateTileEntity,1,sends players update packet about the given entity
func_73258_b,getPlayersInChunk,1,
func_73259_a,markBlockNeedsUpdate,1,mark the block as changed so that it will update clients who need to know about it
func_73266_a,writePacket,1,"Writes a packet, prefixed by its ID, to the data stream."
func_73267_a,readPacketData,1,Abstract. Reads the raw packet data from the data stream.
func_73268_a,containsSameEntityIDAs,1,eg return packet30entity.entityId == entityId; WARNING : will throw if you compare a packet to a different packet class
func_73269_d,getNewPacket,1,Returns a new instance of the specified Packet class.
func_73270_a,writeItemStack,1,"Writes the ItemStack's ID (short), then size (byte), then damage. (short)"
func_73271_a,writeString,1,Writes a String to the DataOutputStream
func_73272_a,readPacket,1,"Read a packet, prefixed by its ID, from the data stream."
func_73273_a,writePacketData,1,Abstract. Writes the raw packet data to the data stream.
func_73274_a,writeByteArray,1,Writes a byte array to the DataOutputStream
func_73275_a,writeNBTTagCompound,1,Writes a compressed NBTTagCompound to the OutputStream
func_73276_c,readItemStack,1,Reads a ItemStack from the InputStream
func_73277_a_,canProcessAsync,1,"If this returns true, the packet may be processed on any thread; otherwise it is queued for the main thread to handle."
func_73278_e,isRealPacket,1,"only false for the abstract Packet class, all real packets return true"
func_73279_a,processPacket,1,Passes this Packet on to the NetHandler for processing.
func_73280_b,readBytesFromStream,1,the first short in the stream indicates the number of bytes to read
func_73281_k,getPacketId,1,Returns the ID of this packet.
func_73282_a,readString,1,Reads a string from a packet
func_73283_d,readNBTTagCompound,1,Reads a compressed NBTTagCompound from the InputStream
func_73284_a,getPacketSize,1,Abstract. Return the size of the packet (not counting the header).
func_73285_a,addIdClassMapping,1,Adds a two way mapping between the packet ID and packet class.
func_73302_b,getVerifyToken,1,"Return verifyToken, decrypting it with the server's RSA private key"
func_73303_a,getSharedKey,1,"Return secretKey, decrypting it from the sharedSecret byte array if needed"
func_73304_d,getSharedKey,1,Return the secret AES sharedKey (used by client only)
func_73346_h,isCreativeMode,1,
func_73348_g,getAllowFlying,1,
func_73349_b,setFlying,1,Sets whether we're currently flying or not.
func_73350_f,getFlying,1,
func_73351_a,setFlySpeed,1,Sets the flying speed.
func_73352_d,getDisableDamage,1,
func_73353_a,setDisableDamage,1,Sets whether damage is disabled or not.
func_73354_c,setAllowFlying,1,
func_73355_b,setWalkSpeed,1,Sets the walking speed.
func_73356_d,setCreativeMode,1,
func_73401_h,getDirection,1,
func_73402_f,getYPosition,1,
func_73403_d,getXPosition,1,
func_73404_l,getYOffset,1,Returns the offset from yPosition where the actual click took place
func_73405_i,getItemStack,1,
func_73406_j,getXOffset,1,Returns the offset from xPosition where the actual click took place
func_73407_g,getZPosition,1,
func_73408_m,getZOffset,1,Returns the offset from zPosition where the actual click took place
func_73453_d,getProtocolVersion,1,Returns the protocol version.
func_73454_f,getUsername,1,Returns the username.
func_73459_d,getLanguage,1,
func_73460_h,getChatColours,1,
func_73461_f,getRenderDistance,1,
func_73462_i,getDifficulty,1,
func_73463_g,getChatVisibility,1,
func_73473_d,getText,1,
func_73475_d,getIsServer,1,Get whether this is a server
func_73581_d,getNumberOfChunkInPacket,1,
func_73594_a,getMapChunkData,1,
func_73660_a,update,1,Updates the JList with a new model.
func_73665_c,getPropertiesFile,1,Returns this PropertyManager's file object used for property saving.
func_73666_a,generateNewProperties,1,Generates a new properties file.
func_73667_a,setProperty,1,Saves an Object with the given property name.
func_73668_b,saveProperties,1,Writes the properties to the properties file.
func_73669_a,getIntProperty,1,"Gets an integer property. If it does not exist, set it to the specified value."
func_73670_a,getBooleanProperty,1,"Gets a boolean property. If it does not exist, set it to the specified value."
func_73671_a,getStringProperty,1,Returns a string property. If the property doesn't exist the default is returned.
func_73680_d,getBanEndDate,1,
func_73681_a,setBanStartDate,1,null == start ban now
func_73682_e,hasBanExpired,1,
func_73683_b,getBanStartDate,1,
func_73684_a,getBannedUsername,1,
func_73685_g,buildBanString,1,
func_73686_f,getBanReason,1,
func_73687_a,setBannedBy,1,
func_73688_c,parse,1,
func_73689_b,setBanReason,1,
func_73690_c,getBannedBy,1,
func_73691_b,setBanEndDate,1,
func_73703_b,saveToFile,1,par1: include header
func_73704_a,isBanned,1,
func_73705_d,removeExpiredBans,1,
func_73706_a,put,1,
func_73707_e,loadBanList,1,"Loads the ban list from the file (adds every entry, does not clear the current list)."
func_73708_a,setListActive,1,
func_73709_b,remove,1,
func_73710_b,isListActive,1,
func_73711_f,saveToFileWithHeader,1,
func_73712_c,getBannedList,1,removes expired Bans before returning
func_73718_a,setLoadingProgress,1,Updates the progress bar on the loading screen to the specified amount. Args: loadProgress
func_73719_c,displayLoadingString,1,Displays a string on the loading screen supposed to indicate what is being done currently.
func_73720_a,displaySavingString,1,Shows the 'Saving level' string.
func_74423_d,serverShutdown,1,Shuts down the server. (Only actually used on the server)
func_74424_a,networkShutdown,1,"Shuts down the network with the specified reason. Closes all streams and sockets, spawns NetworkMasterThread to stop reading and writing threads."
func_74425_a,setNetHandler,1,Sets the NetHandler for this NetworkManager. Server-only.
func_74426_e,getNumChunkDataPackets,1,Returns the number of chunk data packets waiting to be sent.
func_74427_a,wakeThreads,1,Wakes reader and writer threads
func_74428_b,processReadPackets,1,Checks timeouts and processes all pending read packets.
func_74429_a,addToSendQueue,1,Adds the packet to the correct send queue (chunk data packets go to a separate queue).
func_74430_c,getRemoteAddress,1,Returns the socket address of the remote side. Server-only.
func_74436_b,processOrCachePacket,1,"acts immiditally if isWritePacket, otherwise adds it to the readCache to be processed next tick"
func_74446_k,encryptOuputStream,1,flushes the stream and replaces it with an encryptedOutputStream
func_74447_i,readPacket,1,"Reads a single packet from the input stream and adds it to the read queue. If no packet is read, it shuts down the network."
func_74448_j,decryptInputStream,1,
func_74449_b,isServerTerminating,1,Is the server terminating? Client side aways returns false.
func_74450_c,readNetworkPacket,1,Static accessor to readPacket.
func_74451_d,sendNetworkPacket,1,Static accessor to sendPacket.
func_74452_g,getSocket,1,
func_74453_e,getOutputStream,1,
func_74455_a,onNetworkError,1,Used to report network errors and causes a network shutdown.
func_74456_f,isTerminating,1,Gets whether the Network manager is terminating.
func_74457_g,getReadThread,1,Returns the read thread.
func_74458_a,sendError,1,Sends the network manager an error
func_74459_h,sendPacket,1,"Sends a data packet if there is one to send, or sends a chunk data packet if there is one and the counter is up, or does nothing."
func_74461_h,getWriteThread,1,Returns the write thread.
func_74462_a,isRunning,1,Whether the network is operational.
func_74731_a,writeNamedTag,1,"Writes the specified tag to the given DataOutput, writing the type byte, the UTF string key and then calling the tag to write its data."
func_74732_a,getId,1,Gets the type byte for the tag.
func_74733_a,newTag,1,"Creates and returns a new tag of the specified type, or null if invalid."
func_74734_a,write,1,"Write the actual data contents of the tag, implemented in NBT extension classes"
func_74735_a,load,1,"Read the actual data contents of the tag, implemented in NBT extension classes"
func_74736_a,getTagName,1,"Returns the string name of a tag with the specified type, or 'UNKNOWN' if invalid."
func_74737_b,copy,1,Creates a clone of the tag.
func_74738_o,setName,1,Sets the name for this tag and returns this for convenience.
func_74739_b,readNamedTag,1,"Reads and returns a tag from the given DataInput, or the End tag if no tag could be read."
func_74740_e,getName,1,"Gets the name corresponding to the tag, or an empty string if none set."
func_74742_a,appendTag,1,Adds the provided tag to the end of the list. There is no check to verify this tag is of the same type as any previous tag.
func_74743_b,tagAt,1,Retrieves the tag at the specified index from the list.
func_74745_c,tagCount,1,Returns the number of tags in the list.
func_74757_a,setBoolean,1,"Stores the given boolean value as a NBTTagByte, storing 1 for true and 0 for false, using the given string key."
func_74758_c,getTags,1,Returns all the values in the tagMap HashMap.
func_74759_k,getIntArray,1,"Retrieves an int array using the specified key, or a zero-length array if no such key was stored."
func_74760_g,getFloat,1,"Retrieves a float value using the specified key, or 0 if no such key was stored."
func_74761_m,getTagList,1,"Retrieves a NBTTagList subtag matching the specified key, or a new empty NBTTagList if no such key was stored."
func_74762_e,getInteger,1,"Retrieves an integer value using the specified key, or 0 if no such key was stored."
func_74763_f,getLong,1,"Retrieves a long value using the specified key, or 0 if no such key was stored."
func_74764_b,hasKey,1,Returns whether the given string has been previously stored as a key in the map.
func_74765_d,getShort,1,"Retrieves a short value using the specified key, or 0 if no such key was stored."
func_74766_a,setCompoundTag,1,Stores the given NBTTagCompound into the map with the given string key.
func_74767_n,getBoolean,1,"Retrieves a boolean value using the specified key, or false if no such key was stored. This uses the getByte method."
func_74768_a,setInteger,1,Stores a new NBTTagInt with the given integer value into the map with the given string key.
func_74769_h,getDouble,1,"Retrieves a double value using the specified key, or 0 if no such key was stored."
func_74770_j,getByteArray,1,"Retrieves a byte array using the specified key, or a zero-length array if no such key was stored."
func_74771_c,getByte,1,"Retrieves a byte value using the specified key, or 0 if no such key was stored."
func_74772_a,setLong,1,Stores a new NBTTagLong with the given long value into the map with the given string key.
func_74773_a,setByteArray,1,Stores a new NBTTagByteArray with the given array as data into the map with the given string key.
func_74774_a,setByte,1,Stores a new NBTTagByte with the given byte value into the map with the given string key.
func_74775_l,getCompoundTag,1,"Retrieves a NBTTagCompound subtag matching the specified key, or a new empty NBTTagCompound if no such key was stored."
func_74776_a,setFloat,1,Stores a new NBTTagFloat with the given float value into the map with the given string key.
func_74777_a,setShort,1,Stores a new NBTTagShort with the given short value into the map with the given string key.
func_74778_a,setString,1,Stores a new NBTTagString with the given string value into the map with the given string key.
func_74779_i,getString,1,"Retrieves a string value using the specified key, or an empty string if no such key was stored."
func_74780_a,setDouble,1,Stores a new NBTTagDouble with the given double value into the map with the given string key.
func_74781_a,getTag,1,gets a generic tag with the specified name
func_74782_a,setTag,1,Stores the given tag into the map with the given string key. This is mostly used to store tag lists.
func_74783_a,setIntArray,1,Stores a new NBTTagIntArray with the given array as data into the map with the given string key.
func_74792_a,decompress,1,
func_74794_a,read,1,Reads from a CompressedStream.
func_74796_a,readCompressed,1,Load the gzipped compound from the inputstream.
func_74798_a,compress,1,
func_74799_a,writeCompressed,1,"Write the compound, gzipped, to the outputstream."
func_74800_a,write,1,
func_74803_a,translateKeyFormat,1,Translate a key to current language applying String.format()
func_74805_b,translateKey,1,Translate a key to current language.
func_74806_b,getLanguageList,1,
func_74807_e,loadLanguageList,1,
func_74808_a,getInstance,1,Return the StringTranslate singleton instance
func_74809_c,translateNamedKey,1,"Translate a key with a extra '.name' at end added, is used by blocks and items."
func_74810_a,setLanguage,1,
func_74812_a,loadLanguage,1,
func_74818_a,setup,1,
func_74819_a,loadAlgorithms,1,
func_74820_b,addMacAlgorithms,1,
func_74821_a,doSetup,1,
func_74830_a,toLowerCase,1,A locale independent version of toLowerCase that returns a US ASCII lowercase String.
func_74837_a,translateToLocalFormatted,1,Translates a Stat name with format args
func_74838_a,translateToLocal,1,Translates a Stat name
func_74840_a,configure,1,
func_74841_a,calculateMask,1,
func_74844_a,getErrorOjbects,1,
func_74850_a,processBytes,1,
func_74851_a,returnByte,1,"Encrypt/decrypt a single byte, returning the result."
func_74852_a,nextChunk,1,
func_74860_a,isLiquidInStructureBoundingBox,1,checks the entire StructureBoundingBox for Liquids
func_74861_a,buildComponent,1,"Initiates construction of the Structure Component picked, at the current Location of StructGen"
func_74862_a,getYWithOffset,1,
func_74863_c,getMetadataWithOffset,1,"Returns the direction-shifted metadata for blocks that require orientation, e.g. doors, stairs, ladders. Parameters: block ID, original metadata"
func_74864_a,placeBlockAtCurrentPosition,1,"current Position depends on currently set Coordinates mode, is computed here"
func_74865_a,getXWithOffset,1,
func_74866_a,getBlockIdAtCurrentPosition,1,
func_74867_a,randomlyRareFillWithBlocks,1,"arguments: World worldObj, StructureBoundingBox structBB, int minX, int minY, int minZ, int maxX, int maxY, int maxZ, int placeBlockId, boolean alwaysreplace"
func_74868_a,getCenter,1,
func_74869_a,generateStructureDispenserContents,1,Used to generate dispenser contents for structures. ex: Jungle Temples.
func_74870_b,fillCurrentPositionBlocksDownwards,1,"Overwrites air and liquids from selected position downwards, stops at hitting anything else."
func_74871_b,clearCurrentPositionBlocksUpwards,1,Deletes all continuous blocks from selected position upwards. Stops at hitting air.
func_74872_a,fillWithMetadataBlocks,1,"arguments: (World worldObj, StructureBoundingBox structBB, int minX, int minY, int minZ, int maxX, int maxY, int maxZ, int placeBlockId, int placeBlockMetadata, int replaceBlockId, int replaceBlockMetadata, boolean alwaysreplace)"
func_74873_b,getZWithOffset,1,
func_74874_b,getBoundingBox,1,
func_74875_a,addComponentParts,1,"second Part of Structure generating, this for example places Spiderwebs, Mob Spawners, it closes Mineshafts at the end, it adds Fences..."
func_74876_a,randomlyPlaceBlock,1,Randomly decides if placing or not. Used for Decoration such as Torches and Spiderwebs
func_74877_c,getComponentType,1,Returns the component type ID of this component.
func_74878_a,fillWithAir,1,"arguments: (World worldObj, StructureBoundingBox structBB, int minX, int minY, int minZ, int maxX, int maxY, int maxZ)"
func_74879_a,generateStructureChestContents,1,"Used to generate chests with items in it. ex: Temple Chests, Village Blacksmith Chests, Mineshaft Chests."
func_74880_a,randomlyFillWithBlocks,1,"arguments: World worldObj, StructureBoundingBox structBB, Random rand, float randLimit, int minX, int minY, int minZ, int maxX, int maxY, int maxZ, int olaceBlockId, int replaceBlockId, boolean alwaysreplace"
func_74881_a,placeDoorAtCurrentPosition,1,
func_74882_a,fillWithRandomizedBlocks,1,"arguments: World worldObj, StructureBoundingBox structBB, int minX, int minY, int minZ, int maxX, int maxY, int maxZ, boolean alwaysreplace, Random rand, StructurePieceBlockSelector blockselector"
func_74883_a,findIntersecting,1,Discover if bounding box can fit within the current bounding box object.
func_74884_a,fillWithBlocks,1,"arguments: (World worldObj, StructureBoundingBox structBB, int minX, int minY, int minZ, int maxX, int maxY, int maxZ, int placeBlockId, int replaceBlockId, boolean alwaysreplace)"
func_74888_b,getVillagerType,1,"Returns the villager type to spawn in this component, based on the number of villagers already spawned."
func_74889_b,getAverageGroundLevel,1,Discover the y coordinate that will serve as the ground level of the supplied BoundingBox. (A median of all the levels in the BB's horizontal rectangle).
func_74890_d,getBiomeSpecificBlock,1,Gets the replacement block for the current biome
func_74891_a,getNextComponentNN,1,"Gets the next village component, with the bounding box shifted -1 in the X and Z direction."
func_74892_e,getBiomeSpecificBlockMetadata,1,Gets the replacement block metadata for the current biome
func_74893_a,spawnVillagers,1,"Spawns a number of villagers in this component. Parameters: world, component bounding box, x offset, y offset, z offset, number of villagers"
func_74894_b,getNextComponentPP,1,"Gets the next village component, with the bounding box shifted +1 in the X and Z direction."
func_74895_a,canVillageGoDeeper,1,
func_74925_d,getWorldChunkManager,1,
func_74950_a,findValidPlacement,1,Trys to find a valid place to put this component.
func_74951_a,findValidPlacement,1,
func_74954_a,findValidPlacement,1,
func_74959_a,getNextComponent,1,
func_74960_a,getTotalWeight,1,
func_74961_b,getNextComponentX,1,Gets the next component in the +/- X direction
func_74962_a,getNextComponent,1,Finds a random component to tack on to the bridge. Or builds the end.
func_74963_a,getNextComponentNormal,1,Gets the next component in any cardinal direction
func_74964_a,isAboveGround,1,Checks if the bounding box's minY is > 10
func_74965_c,getNextComponentZ,1,Gets the next component in the +/- Z direction
func_74966_a,createValidComponent,1,Creates and returns a new component piece. Or null if it could not find enough room to place it.
func_74973_a,createValidComponent,1,Creates and returns a new component piece. Or null if it could not find enough room to place it.
func_74974_a,createValidComponent,1,Creates and returns a new component piece. Or null if it could not find enough room to place it.
func_74975_a,createValidComponent,1,Creates and returns a new component piece. Or null if it could not find enough room to place it.
func_74977_a,createValidComponent,1,Creates and returns a new component piece. Or null if it could not find enough room to place it.
func_74978_a,createValidComponent,1,Creates and returns a new component piece. Or null if it could not find enough room to place it.
func_74979_a,createValidComponent,1,Creates and returns a new component piece. Or null if it could not find enough room to place it.
func_74980_a,createValidComponent,1,Creates and returns a new component piece. Or null if it could not find enough room to place it.
func_74981_a,createValidComponent,1,Creates and returns a new component piece. Or null if it could not find enough room to place it.
func_74982_a,createValidComponent,1,Creates and returns a new component piece. Or null if it could not find enough room to place it.
func_74983_a,createValidComponent,1,Creates and returns a new component piece. Or null if it could not find enough room to place it.
func_74984_a,createValidComponent,1,Creates and returns a new component piece. Or null if it could not find enough room to place it.
func_74985_a,createValidComponent,1,Creates and returns a new component piece. Or null if it could not find enough room to place it.
func_74986_a,getNextComponentNormal,1,Gets the next component in any cardinal direction
func_74987_c,getNextComponentZ,1,Gets the next component in the +/- Z direction
func_74988_a,getRandomDoor,1,
func_74989_b,getNextComponentX,1,Gets the next component in the +/- X direction
func_74990_a,placeDoor,1,builds a door of the enumerated types (empty opening is a door)
func_74991_a,canStrongholdGoDeeper,1,returns false if the Structure Bounding Box goes below 10
func_74994_a,findValidPlacement,1,
func_75000_a,findValidPlacement,1,
func_75004_a,findValidPlacement,1,
func_75006_a,findValidPlacement,1,
func_75010_a,findValidPlacement,1,
func_75012_a,findValidPlacement,1,
func_75016_a,findValidPlacement,1,
func_75018_a,findValidPlacement,1,
func_75022_a,getStrongholdStairsComponent,1,"performs some checks, then gives out a fresh Stairs component"
func_75028_a,findValidPlacement,1,
func_75036_a,generate,1,
func_75037_a,recursiveGenerate,1,Recursively called by generate() (func_75036_a) and optionally by itself.
func_75041_a,generateLargeCaveNode,1,Generates a larger initial cave node than usual. Called 25% of the time.
func_75042_a,generateCaveNode,1,Generates a node in the current cave system recursion tree.
func_75043_a,generateCaveNode,1,Generates a node in the current cave system recursion tree.
func_75044_a,generateLargeCaveNode,1,Generates a larger initial cave node than usual. Called 25% of the time.
func_75045_a,generateRavine,1,
func_75047_a,canSpawnStructureAtCoords,1,
func_75048_a,hasStructureAt,1,Returns true if the structure generator has generated a structure located at the given position tuple.
func_75049_b,getStructureStart,1,
func_75050_a,getNearestInstance,1,
func_75051_a,generateStructuresInChunk,1,Generates structures in specified chunk next to existing structures. Does *not* generate StructureStarts.
func_75052_o_,getCoordList,1,"Returns a list of other locations at which the structure generation has been run, or null if not relevant to this structure generator."
func_75059_a,getSpawnList,1,
func_75062_a,selectBlocks,1,picks Block Ids and Metadata (Silverfish)
func_75063_a,getSelectedBlockId,1,
func_75064_b,getSelectedBlockMetaData,1,
func_75067_a,markAvailableHeight,1,"offsets the structure Bounding Boxes up to a certain height, typically 63 - 10"
func_75068_a,generateStructure,1,Keeps iterating Structure Pieces and spawning them until the checks tell it to stop
func_75069_d,isSizeableStructure,1,"currently only defined for Villages, returns true if Village has more than 2 non-road components"
func_75070_a,setRandomHeight,1,
func_75071_a,getBoundingBox,1,
func_75072_c,updateBoundingBox,1,Calculates total bounding box based on components' bounding boxes and saves it to boundingBox
func_75073_b,getComponents,1,
func_75077_d,getNextVillageStructureComponent,1,"attempts to find a next Structure Component to be spawned, private Village function"
func_75078_a,getNextStructureComponent,1,attempts to find a next Structure Component to be spawned
func_75080_e,getNextComponentVillagePath,1,
func_75081_c,getNextVillageComponent,1,attempts to find a next Village Component to be spawned
func_75082_b,getNextStructureComponentVillagePath,1,
func_75084_a,getStructureVillageWeightedPieceList,1,
func_75085_a,canSpawnMoreVillagePiecesOfType,1,
func_75086_a,canSpawnMoreVillagePieces,1,
func_75091_a,writeCapabilitiesToNBT,1,
func_75093_a,getFlySpeed,1,
func_75094_b,getWalkSpeed,1,
func_75095_b,readCapabilitiesFromNBT,1,
func_75111_a,addStats,1,Eat some food.
func_75112_a,readNBT,1,Reads the food data for the player.
func_75113_a,addExhaustion,1,adds input to foodExhaustionLevel to a max of 40
func_75115_e,getSaturationLevel,1,Get the player's food saturation level.
func_75116_a,getFoodLevel,1,Get the player's food level.
func_75117_b,writeNBT,1,Writes the food data for the player.
func_75118_a,onUpdate,1,Handles the food game logic.
func_75121_c,needFood,1,Get whether the player must eat food.
func_75122_a,addStats,1,"Args: int foodLevel, float foodSaturationModifier"
func_75128_a,setCanCraft,1,sets whether the player can craft in this inventory or not
func_75129_b,getCanCraft,1,gets whether or not the player can craft in this inventory or not
func_75130_a,onCraftMatrixChanged,1,Callback for when the crafting matrix is changed.
func_75132_a,onCraftGuiOpened,1,
func_75133_b,retrySlotClick,1,
func_75134_a,onCraftGuiClosed,1,Callback for when the crafting gui is closed.
func_75135_a,mergeItemStack,1,merges provided ItemStack with the first avaliable one in the container/player inventory
func_75138_a,getInventory,1,"returns a list if itemStacks, for each slot."
func_75139_a,getSlot,1,
func_75140_a,enchantItem,1,enchants the item on the table using the specified slot; also deducts XP from player
func_75141_a,putStackInSlot,1,"args: slotID, itemStack to put in slot"
func_75142_b,detectAndSendChanges,1,"Looks for changes made in the container, sends them to every listener."
func_75144_a,slotClick,1,
func_75145_c,canInteractWith,1,
func_75146_a,addSlotToContainer,1,Adds an item slot to this container
func_75147_a,getSlotFromInventory,1,
func_75174_d,getMerchantInventory,1,
func_75175_c,setCurrentRecipeIndex,1,
func_75189_a,canSpawnMoreStructuresOfType,1,
func_75190_a,canSpawnMoreStructures,1,
func_75195_a,getNextValidComponentAccess,1,
func_75196_c,getNextValidComponent,1,
func_75197_b,getStrongholdStones,1,
func_75198_a,prepareStructurePieces,1,sets up Arrays with the Structure pieces and their weights
func_75199_a,setComponentType,1,
func_75200_a,getStrongholdComponentFromWeightedPiece,1,translates the PieceWeight class to the Component class
func_75201_b,getNextComponent,1,
func_75202_c,canAddStructurePieces,1,
func_75208_c,onCrafting,1,"the itemStack passed in is the output - ie, iron ingots, and pickaxes, not ore and wood."
func_75209_a,decrStackSize,1,Decrease the size of the stack in slot (first int arg) by the amount of the second int arg. Returns the new stack.
func_75210_a,onCrafting,1,"the itemStack passed in is the output - ie, iron ingots, and pickaxes, not ore and wood. Typically increases an internal count then calls onCrafting(item)."
func_75211_c,getStack,1,Helper fnct to get the stack in the slot.
func_75214_a,isItemValid,1,Check if the stack is a valid item for this slot. Always true beside for the armor slots.
func_75215_d,putStack,1,Helper method to put a stack in the slot.
func_75216_d,getHasStack,1,Returns if this slot contains a stack.
func_75217_a,isHere,1,returns true if the slot exists in the given inventory and location
func_75218_e,onSlotChanged,1,Called when the stack in a Slot changes
func_75219_a,getSlotStackLimit,1,"Returns the maximum stack size for a given slot (usually the same as getInventoryStackLimit(), but 1 in the case of armor slots)"
func_75220_a,onSlotChange,1,"if par2 has more items than par1, onCrafting(item,countIncrease) is called"
func_75243_a_,canHoldPotion,1,Returns true if this itemstack can be filled with a potion
func_75246_d,updateTask,1,Updates the task
func_75247_h,getMutexBits,1,"Get a bitmask telling which other tasks may not run concurrently. The test is a simple bitwise AND - if it yields zero, the two tasks may run concurrently, if not - they must run exclusively from each other."
func_75248_a,setMutexBits,1,"Sets a bitmask telling which other tasks may not run concurrently. The test is a simple bitwise AND - if it yields zero, the two tasks may run concurrently, if not - they must run exclusively from each other."
func_75249_e,startExecuting,1,Execute a one shot task or start executing a continuous task
func_75250_a,shouldExecute,1,Returns whether the EntityAIBase should begin execution.
func_75251_c,resetTask,1,Resets the task
func_75252_g,isContinuous,1,Returns whether the task requires multiple updates or not
func_75253_b,continueExecuting,1,Returns whether an in-progress EntityAIBase should continue executing
func_75270_a,setSitting,1,Sets the sitting flag.
func_75296_a,isSuitableTarget,1,A method used to see if an entity is a suitable target through a number of checks.
func_75349_a,findUsableDoor,1,Determines if a door can be broken with AI.
func_75362_f,getEatGrassTick,1,
func_75366_f,findPossibleShelter,1,
func_75382_a,hasPlayerGotBoneInHand,1,Gets if the Player has the Bone in the hand.
func_75388_i,spawnBaby,1,Spawns a baby animal of the same type.
func_75389_f,getNearbyMate,1,Loops through nearby animals and finds another animal of the same type that can be mated with. Returns the first valid mate found.
func_75398_a,isSittableBlock,1,Determines whether the Ocelot wants to sit on the block at given coordinate
func_75399_f,getNearbySitableBlockDistance,1,"Searches for a block to sit on within a 8 block range, returns 0 if none found"
func_75446_f,checkSufficientDoorsPresentForNewVillager,1,
func_75447_i,giveBirth,1,
func_75458_a,compareDistanceSq,1,
func_75461_b,findRandomTargetBlockAwayFrom,1,"finds a random target within par1(x,z) and par2 (y) blocks in the reverse direction of the point par3"
