field_73327_b,posX,1,X posiiton of the block
field_73328_c,posY,1,Y position of the block
field_73329_a,entityId,1,Entity breaking the block
field_73330_d,actionType,1,The type of update to perform on the tile entity.
field_73331_e,customParam1,1,Custom parameter 1 passed to the tile entity on update.
field_73332_b,yPosition,1,The Y position of the tile entity to update.
field_73333_c,zPosition,1,The Z position of the tile entity to update.
field_73334_a,xPosition,1,The X position of the tile entity to update.
field_73335_f,blockId,1,The block ID this action is set for.
field_73336_d,instrumentType,1,"1=Double Bass, 2=Snare Drum, 3=Clicks / Sticks, 4=Bass Drum, 5=Harp"
field_73337_e,pitch,1,The pitch of the note (between 0-24 inclusive where 0 is the lowest and 24 is the highest).
field_73338_b,yLocation,1,
field_73339_c,zLocation,1,
field_73340_a,xLocation,1,
field_73341_d,face,1,Punched face of the block.
field_73342_e,status,1,"Status of the digging (started, ongoing, broken)."
field_73343_b,yPosition,1,Block Y position.
field_73344_c,zPosition,1,Block Z position.
field_73345_a,xPosition,1,Block X position.
field_73357_f,walkSpeed,1,
field_73358_d,isCreativeMode,1,"Used to determine if creative mode is enabled, and therefore if items should be depleted on usage"
field_73359_e,flySpeed,1,
field_73360_b,isFlying,1,Indicates whether the player is flying or not.
field_73361_c,allowFlying,1,Whether or not to allow the player to fly when they double jump.
field_73362_a,disableDamage,1,Disables player damage.
field_73363_b,isConnected,1,Byte that tells whether the player is connected.
field_73364_c,ping,1,
field_73365_a,playerName,1,The player's name.
field_73366_b,state,1,"1=sneak, 2=normal"
field_73367_a,entityId,1,Player ID.
field_73368_a,entityId,1,ID of the entity to be destroyed on the client.
field_73369_d,gameType,1,
field_73370_e,terrainType,1,
field_73371_b,difficulty,1,"The difficulty setting. 0 through 3 for peaceful, easy, normal, hard. The client always sends 1."
field_73372_c,worldHeight,1,Defaults to 128
field_73373_a,respawnDimension,1,
field_73374_b,effectId,1,The ID of the effect which is being removed from an entity.
field_73375_a,entityId,1,The ID of the entity which an effect is being removed from.
field_73379_b,publicKey,1,
field_73380_c,verifyToken,1,
field_73381_a,serverId,1,
field_73382_b,headRotationYaw,1,
field_73383_a,entityId,1,
field_73384_b,itemStack,1,
field_73385_a,slot,1,
field_73386_a,id,1,The block/item id to be equipped.
field_73387_d,motionZ,1,
field_73388_b,motionX,1,
field_73389_c,motionY,1,
field_73390_a,entityId,1,
field_73392_b,metadata,1,
field_73393_a,entityId,1,
field_73394_b,experienceTotal,1,The total experience points.
field_73395_c,experienceLevel,1,The experience level.
field_73396_a,experience,1,The current experience bar points.
field_73398_b,slot,1,"Equipment slot: 0=held, 1-4=armor slot"
field_73399_c,itemSlot,1,The item in the slot format (an ItemStack)
field_73400_a,entityID,1,Entity ID of the object.
field_73409_f,xOffset,1,The offset from xPosition where the actual click took place
field_73410_g,yOffset,1,The offset from yPosition where the actual click took place
field_73411_d,direction,1,The offset to use for block/item placement.
field_73412_e,itemStack,1,
field_73413_b,yPosition,1,
field_73414_c,zPosition,1,
field_73415_a,xPosition,1,
field_73416_h,zOffset,1,The offset from zPosition where the actual click took place
field_73417_d,duration,1,
field_73418_b,effectId,1,
field_73419_c,effectAmplifier,1,The effect's amplifier.
field_73420_a,entityId,1,
field_73421_d,type,1,The new block type for the block.
field_73422_e,metadata,1,Metadata of the block.
field_73423_b,yPosition,1,Block Y position.
field_73424_c,zPosition,1,Block Z position.
field_73425_a,xPosition,1,Block X position.
field_73426_b,itemStack,1,Stack of items
field_73427_a,windowId,1,The id of window which items are being sent for. 0 for player inventory.
field_73428_d,slotsCount,1,
field_73429_b,inventoryType,1,
field_73430_c,windowTitle,1,
field_73431_a,windowId,1,
field_73432_a,windowId,1,
field_73433_b,shortWindowId,1,
field_73434_c,accepted,1,
field_73435_a,windowId,1,The id of the window that the action occurred in.
field_73436_b,uniqueID,1,Contains a unique ID for the item that this packet will be populating.
field_73437_c,itemData,1,Contains a buffer of arbitrary data with which to populate an individual item in the world.
field_73438_a,itemID,1,
field_73439_f,holdingShift,1,
field_73440_d,action,1,"A unique number for the action, used for transaction handling"
field_73441_e,itemStack,1,Item stack for inventory
field_73442_b,inventorySlot,1,The clicked slot (-999 is outside of inventory)
field_73443_c,mouseClick,1,1 when right-clicking and otherwise 0
field_73444_a,window_Id,1,The id of the window which was clicked. 0 for player inventory.
field_73445_b,enchantment,1,"The position of the enchantment on the enchantment table window, starting with 0 as the topmost one."
field_73446_a,windowId,1,
field_73447_a,forceRespawn,1,"0 sent to a netLoginHandler starts the server, 1 sent to NetServerHandler forces a respawn"
field_73448_d,size,1,The size of the arrays.
field_73450_b,zPosition,1,Chunk Z position.
field_73451_c,metadataArray,1,The metadata for each block changed.
field_73452_a,xPosition,1,Chunk X position.
field_73455_d,serverPort,1,
field_73456_b,username,1,
field_73457_c,serverHost,1,
field_73458_a,protocolVersion,1,
field_73464_d,chatColours,1,
field_73465_e,gameDifficulty,1,
field_73466_b,renderDistance,1,
field_73467_c,chatVisisble,1,
field_73468_a,language,1,
field_73469_b,animate,1,
field_73470_a,entityId,1,"The entity ID, in this case it's the player ID."
field_73471_b,amount,1,
field_73472_a,statisticId,1,
field_73474_a,text,1,Sent by the client containing the text to be autocompleted. Sent by the server with possible completions separated by null (two bytes in UTF-16)
field_73476_b,message,1,The message being sent.
field_73477_c,isServer,1,
field_73478_a,maxChatLength,1,Maximum number of characters allowed in chat string in each packet.
field_73490_f,velocityX,1,
field_73491_g,velocityY,1,
field_73492_d,yPosition,1,The Y position of the entity.
field_73493_e,zPosition,1,The Z position of the entity.
field_73494_b,type,1,The type of mob.
field_73495_c,xPosition,1,The X position of the entity.
field_73496_a,entityId,1,The entity ID.
field_73497_j,pitch,1,The pitch of the entity.
field_73498_k,headYaw,1,The yaw of the entity's head.
field_73499_h,velocityZ,1,
field_73500_i,yaw,1,The yaw of the entity.
field_73501_t,metadata,1,
field_73502_s,metaData,1,"Indexed metadata for Mob, terminated by 0x7F"
field_73503_f,title,1,
field_73504_d,zPosition,1,
field_73505_e,direction,1,
field_73506_b,xPosition,1,
field_73507_c,yPosition,1,
field_73508_a,entityId,1,
field_73510_f,rotation,1,The player's rotation.
field_73511_g,pitch,1,The player's pitch.
field_73512_d,yPosition,1,The player's Y position.
field_73513_e,zPosition,1,The player's Z position.
field_73514_b,name,1,The player's name.
field_73515_c,xPosition,1,The player's X position.
field_73516_a,entityId,1,"The entity ID, in this case it's the player ID."
field_73517_j,metadataWatchableObjects,1,
field_73518_h,currentItem,1,The current item the player is holding.
field_73519_i,metadata,1,
field_73520_f,speedY,1,Not sent if the thrower entity ID is 0. The speed of this fireball along the Y axis.
field_73521_g,speedZ,1,Not sent if the thrower entity ID is 0. The speed of this fireball along the Z axis.
field_73522_d,zPosition,1,The Z position of the object.
field_73523_e,speedX,1,Not sent if the thrower entity ID is 0. The speed of this fireball along the X axis.
field_73524_b,xPosition,1,The X position of the object.
field_73525_c,yPosition,1,The Y position of the object.
field_73526_a,entityId,1,Entity ID of the object.
field_73527_h,type,1,The type of object.
field_73528_i,throwerEntityId,1,"0 if not a fireball. Otherwise, this is the Entity ID of the thrower."
field_73529_d,posZ,1,
field_73530_e,xpValue,1,The Orbs Experience points value.
field_73531_b,posX,1,
field_73532_c,posY,1,
field_73533_a,entityId,1,Entity ID for the XP Orb
field_73534_d,posZ,1,
field_73535_e,isLightningBolt,1,
field_73536_b,posX,1,
field_73537_c,posY,1,
field_73538_a,entityID,1,
field_73539_f,pitch,1,The player's pitch rotation.
field_73540_g,onGround,1,True if the client is on the ground.
field_73541_d,stance,1,The player's stance. (boundingBox.minY)
field_73542_e,yaw,1,The player's yaw rotation.
field_73543_b,yPosition,1,The player's Y position.
field_73544_c,zPosition,1,The player's Z position.
field_73545_a,xPosition,1,The player's X position.
field_73546_h,moving,1,Boolean set to true if the player is moving.
field_73547_i,rotating,1,Boolean set to true if the player is rotating.
field_73548_f,pitch,1,The Y axis rotation.
field_73549_g,rotating,1,Boolean set to true if the entity is rotating.
field_73550_d,zPosition,1,The Z axis relative movement.
field_73551_e,yaw,1,The X axis rotation.
field_73552_b,xPosition,1,The X axis relative movement.
field_73553_c,yPosition,1,The Y axis relative movement.
field_73554_a,entityId,1,The ID of this entity.
field_73555_f,difficultySetting,1,The difficulty setting byte.
field_73556_g,worldHeight,1,Defaults to 128
field_73557_d,gameType,1,
field_73558_e,dimension,1,"-1: The Nether, 0: The Overworld, 1: The End"
field_73559_b,terrainType,1,
field_73560_c,hardcoreMode,1,
field_73561_a,clientEntityId,1,The player's entity ID
field_73562_h,maxPlayers,1,The maximum players.
field_73563_d,posY,1,
field_73564_e,posZ,1,
field_73565_b,auxData,1,
field_73566_c,posX,1,
field_73567_a,sfxID,1,
field_73574_f,pitch,1,63 is 100%. Can be more.
field_73575_d,effectZ,1,Effect Z multiplied by 8
field_73576_e,volume,1,1 is 100%. Can be more.
field_73577_b,effectX,1,Effect X multiplied by 8
field_73578_c,effectY,1,Effect Y multiplied by 8
field_73579_a,soundName,1,e.g. step.grass
field_73585_g,dataLength,1,total size of the compressed data
field_73586_d,chunkPosZ,1,
field_73587_e,chunkDataBuffer,1,The compressed chunk data buffer
field_73589_c,chunkPostX,1,
field_73591_h,chunkDataNotCompressed,1,
field_73592_a,randomId,1,
field_73595_f,chunkData,1,"The transmitted chunk data, decompressed."
field_73596_g,compressedChunkData,1,The compressed chunk data
field_73597_d,yChMax,1,"The y-position of the highest chunk Section in the transmitted chunk, in chunk coordinates."
field_73598_e,includeInitialize,1,Whether to initialize the Chunk before applying the effect of the Packet51MapChunk.
field_73599_b,zCh,1,"The z-position of the transmitted chunk, in chunk coordinates."
field_73600_c,yChMin,1,"The y-position of the lowest chunk Section in the transmitted chunk, in chunk coordinates."
field_73601_a,xCh,1,"The x-position of the transmitted chunk, in chunk coordinates."
field_73602_h,tempLength,1,The length of the compressed chunk data byte array.
field_73603_i,temp,1,A temporary storage for the compressed chunk data byte array.
field_73604_b,targetEntity,1,The entity the player is interacting with
field_73605_c,isLeftClick,1,Seems to be true when the player is pointing at an entity and left-clicking and false when right-clicking.
field_73606_a,playerEntityId,1,The entity of the player (ignored by the server)
field_73610_f,playerVelocityX,1,X velocity of the player being pushed by the explosion
field_73611_g,playerVelocityY,1,Y velocity of the player being pushed by the explosion
field_73612_d,explosionSize,1,
field_73613_e,chunkPositionRecords,1,
field_73614_b,explosionY,1,
field_73615_c,explosionZ,1,
field_73616_a,explosionX,1,
field_73617_h,playerVelocityZ,1,Z velocity of the player being pushed by the explosion
field_73618_b,eventType,1,"0: Invalid bed, 1: Rain starts, 2: Rain stops, 3: Game mode changed."
field_73619_c,gameMode,1,"When reason==3, the game mode to set.  See EnumGameType for a list of values."
field_73620_a,clientMessage,1,The client prints clientMessage[eventType] to chat when this packet is received.
field_73621_d,bedZ,1,
field_73623_b,bedX,1,
field_73624_c,bedY,1,
field_73625_a,entityID,1,
field_73626_b,entityStatus,1,"2 for hurt, 3 for dead"
field_73627_a,entityId,1,
field_73628_b,length,1,Length of the data to be read
field_73629_c,data,1,Any data
field_73630_a,channel,1,Name of the 'channel' used to send data
field_73631_a,reason,1,Displayed to the client when the connection terminates.
field_73632_b,progressBar,1,"Which of the progress bars that should be updated. (For furnaces, 0 = progress arrow, 1 = fire icon)"
field_73633_c,progressBarValue,1,"The value of the progress bar. The maximum values vary depending on the progress bar. Presumably the values are specified as in-game ticks. Some progress bar values increase, while others decrease. For furnaces, 0 is empty, full progress arrow = about 180, full fire icon = about 250)"
field_73634_a,windowId,1,The id of the window that the progress bar is in.
field_73635_b,itemSlot,1,Slot that should be updated
field_73636_c,myItemStack,1,Item stack
field_73637_a,windowId,1,The window which is being updated. 0 for player inventory
field_73638_b,food,1,
field_73639_c,foodSaturation,1,Players logging on get a saturation of 5.0. Eating food increases the saturation as well as the food bar.
field_73640_a,healthMP,1,Variable used for incoming health packets
field_73661_d,updateTime,1,
field_73662_b,y,1,
field_73663_c,z,1,
field_73664_a,x,1,
field_73672_b,serverProperties,1,The server properties object.
field_73673_c,serverPropertiesFile,1,The server properties file.
field_73674_a,logger,1,Reference to the logger.
field_73692_f,banEndDate,1,
field_73693_g,reason,1,
field_73694_d,banStartDate,1,
field_73695_e,bannedBy,1,
field_73697_c,username,1,
field_73698_a,dateFormat,1,
field_73701_b,sender,1,
field_73702_a,command,1,The command string.
field_73713_b,fileName,1,
field_73714_c,listActive,1,set to true if not singlePlayer
field_73715_a,theBanList,1,
field_73716_a,theServer,1,Instance of MinecraftServer.
field_74267_a,mcServer,1,Reference to the MinecraftServer object.
field_74270_a,mcServer,1,Reference to the MinecraftServer object.
field_74272_a,mcServer,1,Reference to the MinecraftServer object.
field_74274_a,mcServer,1,Reference to the MinecraftServer object.
field_74417_a,theTcpConnection,1,
field_74438_f,shutdownReason,1,
field_74440_d,myNetHandler,1,
field_74441_e,shuttingDown,1,"set to true by {server,network}Shutdown"
field_74442_b,readPacketCache,1,
field_74443_c,pairedConnection,1,
field_74444_a,mySocketAddress,1,
field_74464_B,chunkDataPacketsDelay,1,Delay for sending pending chunk data packets (as opposed to pending non-chunk data packets)
field_74465_f,isInputBeingDecrypted,1,
field_74466_g,isOutputEncrypted,1,
field_74472_n,isTerminating,1,Whether this network manager is currently terminating (and should ignore further errors).
field_74473_o,readPackets,1,Linked list of packets that have been read and are awaiting processing.
field_74474_l,socketOutputStream,1,The output stream connected to the socket.
field_74475_m,isRunning,1,Whether the network is currently operational.
field_74476_j,remoteSocketAddress,1,The InetSocketAddress of the remote endpoint
field_74477_k,socketInputStream,1,The input stream connected to the socket.
field_74478_h,sendQueueLock,1,The object used for synchronization on the send queue.
field_74479_i,networkSocket,1,The socket used by this network manager.
field_74481_v,terminationReason,1,A String indicating why the network has shutdown.
field_74482_u,readThread,1,The thread used for reading.
field_74483_t,writeThread,1,The thread used for writing.
field_74484_s,isServerTerminating,1,"Whether this server is currently terminating. If this is a client, this is always false."
field_74485_r,theNetHandler,1,A reference to the NetHandler object.
field_74486_q,chunkDataPackets,1,Linked list of packets with chunk data that are awaiting sending.
field_74487_p,dataPackets,1,Linked list of packets awaiting sending.
field_74488_z,sharedKeyForEncryption,1,
field_74489_y,sendQueueByteLength,1,The length in bytes of the packets in both send queues (data and chunkData).
field_74498_a,theTcpConnection,1,
field_74501_a,theTcpConnection,1,
field_74504_a,theTcpConnection,1,
field_74580_b,chunkExistFlag,1,
field_74581_c,chunkHasAddSectionFlag,1,
field_74582_a,compressedData,1,
field_74741_a,name,1,The UTF string key used to lookup values.
field_74746_b,tagType,1,The type byte for the tags in the list - they must all be of the same type.
field_74747_a,tagList,1,The array list containing the tags encapsulated in this list.
field_74748_a,data,1,The integer value for the tag.
field_74749_a,intArray,1,The array of saved integers
field_74750_a,data,1,The float value for the tag.
field_74751_a,data,1,The string value for the tag (cannot be empty).
field_74752_a,data,1,The short value for the tag.
field_74753_a,data,1,The long value for the tag.
field_74754_a,byteArray,1,The byte array stored in the tag.
field_74755_a,data,1,The double value for the tag.
field_74756_a,data,1,The byte value for the tag.
field_74784_a,tagMap,1,"The key-value pairs for the tag. Each key is a UTF string, each value is a tag."
field_74801_a,theBouncyCastleProvider,1,
field_74813_d,currentLanguage,1,
field_74814_e,isUnicode,1,
field_74815_b,translateTable,1,Contains all key/value pairs to be translated - is loaded from '/lang/en_US.lang' when the StringTranslate is created.
field_74816_c,languageList,1,
field_74817_a,instance,1,Is the private singleton instance of StringTranslate.
field_74822_f,ASYMMETRIC_GENERIC,1,
field_74823_g,ASYMMETRIC_CIPHERS,1,
field_74824_d,keyInfoConverters,1,
field_74825_e,SYMMETRIC_CIPHERS,1,
field_74826_b,CONFIGURATION,1,
field_74827_c,info,1,
field_74828_a,PROVIDER_NAME,1,
field_74829_h,DIGESTS,1,
field_74831_f,dhThreadSpec,1,
field_74832_d,BC_DH_PERMISSION,1,
field_74833_e,ecThreadSpec,1,
field_74834_b,BC_EC_PERMISSION,1,
field_74835_c,BC_DH_LOCAL_PERMISSION,1,
field_74836_a,BC_EC_LOCAL_PERMISSION,1,
field_74839_a,localizedName,1,
field_74842_b,permissionMask,1,
field_74843_a,actions,1,
field_74845_a,errorObjects,1,
field_74846_d,buf,1,
field_74847_b,theStreamCipher,1,
field_74848_c,oneByte,1,
field_74849_a,theBufferedBlockCipher,1,
field_74853_f,maxBuf,1,
field_74854_g,finalized,1,
field_74855_d,inBuf,1,
field_74856_e,bufOff,1,
field_74857_b,theStreamCipher,1,
field_74858_c,buf,1,
field_74859_a,theBufferedBlockCipher,1,
field_74885_f,coordBaseMode,1,switches the Coordinate System base off the Bounding Box
field_74886_g,componentType,1,The type ID of this component.
field_74887_e,boundingBox,1,
field_74896_a,villagersSpawned,1,The number of villagers that have been spawned in this component.
field_74897_k,startPiece,1,The starting piece of the village.
field_74899_a,averageGroundLevel,1,
field_74901_a,averageGroundLevel,1,
field_74903_a,averageGroundLevel,1,
field_74905_a,averageGroundLevel,1,
field_74907_a,averageGroundLevel,1,
field_74909_b,isTallHouse,1,
field_74910_c,tablePosition,1,
field_74911_a,averageGroundLevel,1,
field_74913_b,isRoofAccessible,1,
field_74914_a,averageGroundLevel,1,
field_74916_b,averageGroundLevel,1,
field_74917_c,hasMadeChest,1,
field_74918_a,villageBlacksmithChestContents,1,List of items that Village's Blacksmith chest can contain.
field_74920_a,averageGroundLevel,1,
field_74922_a,averageGroundLevel,1,
field_74923_b,averageGroundLevel,1,
field_74926_d,structVillagePieceWeight,1,
field_74927_b,inDesert,1,Boolean that determines if the village is in a desert or not.
field_74928_c,terrainType,1,"World terrain type, 0 for normal, 1 for flap map"
field_74929_a,worldChunkMngr,1,
field_74931_h,structureVillageWeightedPieceList,1,"Contains List of all spawnable Structure Piece Weights. If no more Pieces of a type can be spawned, they are removed from this list"
field_74934_a,averageGroundLevel,1,
field_74937_b,scatteredFeatureSizeY,1,The size of the bounding box for this feature in the Y axis
field_74938_c,scatteredFeatureSizeZ,1,The size of the bounding box for this feature in the Z axis
field_74939_a,scatteredFeatureSizeX,1,The size of the bounding box for this feature in the X axis
field_74941_i,itemsToGenerateInTemple,1,List of items to generate in chests of Temples.
field_74942_n,junglePyramidsRandomScatteredStones,1,List of random stones to be generated in the Jungle Pyramid.
field_74943_l,junglePyramidsChestContents,1,List of Chest contents to be generated in the Jungle Pyramid chests.
field_74944_m,junglePyramidsDispenserContents,1,List of Dispenser contents to be generated in the Jungle Pyramid dispensers.
field_74949_a,roomsLinkedToTheRoom,1,List of other Mineshaft components linked to this room.
field_74952_b,isMultipleFloors,1,
field_74953_a,corridorDirection,1,
field_74955_d,sectionCount,1,A count of the different sections of this mine. The space between ceiling supports.
field_74956_b,hasSpiders,1,
field_74957_c,spawnerPlaced,1,
field_74958_a,hasRails,1,
field_74968_b,primaryWeights,1,Contains the list of valid piece weights for the set of nether bridge structure pieces.
field_74969_c,secondaryWeights,1,Contains the list of valid piece weights for the secondary set of nether bridge structure pieces.
field_74970_a,theNetherBridgePieceWeight,1,Instance of StructureNetherBridgePieceWeight.
field_74972_a,fillSeed,1,
field_74976_a,hasSpawner,1,
field_74998_a,doorType,1,
field_75001_b,doorType,1,
field_75002_c,hasMadeChest,1,
field_75003_a,strongholdChestContents,1,List of items that Stronghold chests can contain.
field_75005_a,hasSpawner,1,
field_75007_b,strongholdLibraryChestContents,1,List of items that Stronghold Library chests can contain.
field_75008_c,isLargeRoom,1,
field_75009_a,doorType,1,
field_75011_a,doorType,1,
field_75013_b,roomType,1,
field_75014_c,strongholdRoomCrossingChestContents,1,Items that could generate in the chest that is located in Stronghold Room Crossing.
field_75015_a,doorType,1,
field_75017_a,doorType,1,
field_75019_b,expandsX,1,
field_75020_c,expandsZ,1,
field_75021_a,doorType,1,
field_75023_b,doorType,1,
field_75025_b,strongholdPortalRoom,1,
field_75027_a,strongholdPieceWeight,1,
field_75029_a,doorType,1,
field_75038_b,rand,1,The RNG used by the MapGen classes.
field_75039_c,worldObj,1,This world object.
field_75040_a,range,1,The number of Chunks to gen-check in any given direction.
field_75053_d,structureMap,1,"Used to store a list of all structures that have been recursively generated. Used so that during recursive generation, the structure generator can avoid generating structures that intersect ones that have already been placed."
field_75054_f,terrainType,1,"World terrain type, 0 for normal, 1 for flat map"
field_75055_e,villageSpawnBiomes,1,A list of all the biomes villages can spawn in.
field_75056_f,ranBiomeCheck,1,is spawned false and set true once the defined BiomeGenBases were compared with the present ones
field_75057_g,structureCoords,1,
field_75058_e,allowedBiomeGenBases,1,
field_75060_e,spawnList,1,
field_75061_e,biomelist,1,
field_75065_b,selectedBlockMetaData,1,
field_75066_a,selectedBlockId,1,
field_75074_b,boundingBox,1,
field_75075_a,components,1,List of all StructureComponents that are part of this structure
field_75076_c,hasMoreThanTwoComponents,1,well ... thats what it does
field_75087_d,villagePiecesLimit,1,
field_75088_b,villagePieceWeight,1,
field_75089_c,villagePiecesSpawned,1,
field_75090_a,villagePieceClass,1,The Class object for the represantation of this village piece.
field_75096_f,flySpeed,1,
field_75097_g,walkSpeed,1,
field_75098_d,isCreativeMode,1,"Used to determine if creative mode is enabled, and therefore if items should be depleted on usage"
field_75099_e,allowEdit,1,Indicates whether the player is allowed to modify the surroundings
field_75100_b,isFlying,1,Sets/indicates whether the player is flying.
field_75101_c,allowFlying,1,whether or not to allow the player to fly when they double jump.
field_75102_a,disableDamage,1,Disables player damage.
field_75123_d,foodTimer,1,The player's food timer value.
field_75124_e,prevFoodLevel,1,
field_75125_b,foodSaturationLevel,1,The player's food saturation.
field_75126_c,foodExhaustionLevel,1,The player's food exhaustion.
field_75127_a,foodLevel,1,The player's food level.
field_75148_f,playerList,1,
field_75149_d,crafters,1,list of all people that need to be notified when this craftinventory changes
field_75150_e,transactionID,1,
field_75151_b,inventorySlots,1,the list of all slots in the inventory
field_75152_c,windowId,1,
field_75153_a,inventoryItemStacks,1,the list of all items(stacks) for the corresponding slot
field_75154_f,numRows,1,
field_75155_e,lowerChestInventory,1,
field_75156_f,lastCookTime,1,
field_75157_g,lastBurnTime,1,
field_75158_e,furnace,1,
field_75159_h,lastItemBurnTime,1,
field_75160_f,craftResult,1,
field_75161_g,worldObj,1,
field_75162_e,craftMatrix,1,The crafting matrix inventory (3x3).
field_75163_j,posZ,1,
field_75164_h,posX,1,
field_75165_i,posY,1,
field_75166_f,nameSeed,1,used as seed for EnchantmentNameParts (see GuiEnchantment)
field_75167_g,enchantLevels,1,3-member array storing the enchantment levels of each slot
field_75168_e,tableInventory,1,SlotEnchantmentTable object with ItemStack to be enchanted
field_75169_l,rand,1,
field_75170_j,posY,1,
field_75171_k,posZ,1,
field_75172_h,worldPointer,1,current world (for bookshelf counting)
field_75173_i,posX,1,
field_75176_f,merchantInventory,1,
field_75177_g,theWorld,1,Instance of World.
field_75178_e,theMerchant,1,Instance of Merchant.
field_75179_f,craftResult,1,
field_75180_g,isLocalWorld,1,Determines if inventory manipulation should be handled.
field_75181_e,craftMatrix,1,The crafting matrix inventory.
field_75182_e,tileEntityDispenser,1,
field_75186_f,theSlot,1,Instance of Slot.
field_75187_g,brewTime,1,
field_75188_e,tileBrewingStand,1,
field_75191_d,instancesLimit,1,How many Structure Pieces of this type may spawn in a structure
field_75192_b,pieceWeight,1,"This basically keeps track of the 'epicness' of a structure. Epic structure components have a higher 'weight', and Structures may only grow up to a certain 'weight' before generation is stopped"
field_75193_c,instancesSpawned,1,
field_75194_a,pieceClass,1,
field_75203_d,strongComponentType,1,
field_75204_e,strongholdStones,1,
field_75205_b,pieceWeightArray,1,
field_75206_c,structurePieceList,1,
field_75207_a,totalWeight,1,
field_75221_f,yDisplayPosition,1,display position of the inventory slot on the screen y axis
field_75222_d,slotNumber,1,the id of the slot(also the index in the inventory arraylist)
field_75223_e,xDisplayPosition,1,display position of the inventory slot on the screen x axis
field_75224_c,inventory,1,The inventory we want to extract a slot from.
field_75225_a,slotIndex,1,The index of the slot in the inventory.
field_75226_a,brewingStand,1,The brewing stand this slot belongs to.
field_75227_a,container,1,The brewing stand this slot belongs to.
field_75229_a,thePlayer,1,The player that is using the GUI where this slot resides.
field_75232_b,thePlayer,1,The Player whos trying to buy/sell stuff.
field_75233_a,theMerchantInventory,1,Merchant's inventory.
field_75234_h,theMerchant,1,"""Instance"" of the Merchant."
field_75235_b,parent,1,"The parent class of this clot, ContainerPlayer, SlotArmor is a Anon inner class."
field_75236_a,armorType,1,"The armor type that can be placed on that slot, it uses the same values of armorType field on ItemArmor."
field_75237_g,amountCrafted,1,The number of items that have been crafted so far. Gets passed to ItemStack.onCrafting before being reset.
field_75238_b,thePlayer,1,The player that is using the GUI where this slot resides.
field_75239_a,craftMatrix,1,The craft matrix inventory linked to this result slot.
field_75244_a,player,1,The player that has this container open.
field_75245_a,doorEnum,1,
field_75254_a,mutexBits,1,"A bitmask telling which other tasks may not run concurrently. The test is a simple bitwise AND - if it yields zero, the two tasks may run concurrently, if not - they must run exclusively from each other."
field_75255_d,idleTime,1,A decrementing tick that stops the entity from being idle once it reaches 0.
field_75256_b,lookX,1,X offset to look at
field_75257_c,lookZ,1,Z offset to look at
field_75258_a,idleEntity,1,The entity that is looking idle.
field_75259_d,playTime,1,
field_75260_b,targetVillager,1,
field_75262_a,villagerObj,1,
field_75263_d,randPosY,1,
field_75264_e,randPosZ,1,
field_75265_b,speed,1,
field_75266_c,randPosX,1,
field_75267_a,theEntityCreature,1,
field_75268_b,creeperAttackTarget,1,The creeper's attack target. This is used for the changing of the creeper's state.
field_75269_a,swellingCreeper,1,The creeper that is swelling.
field_75271_b,isSitting,1,If the EntityTameable is sitting.
field_75272_a,theEntity,1,
field_75273_a,theEntity,1,
field_75274_b,frontDoor,1,
field_75275_a,entityObj,1,
field_75276_a,villager,1,
field_75284_a,temptedEntity,1,The entity using this AI that is tempted by the player.
field_75285_l,scaredByPlayerMovement,1,Whether the entity using this AI will be scared by the tempter's sudden movement.
field_75288_k,breedingFood,1,This field saves the ID of the items that can be used to breed entities with this behaviour.
field_75289_h,temptingPlayer,1,The player that is tempting the entity that is using this AI.
field_75290_i,delayTemptCounter,1,A counter that is decremented each time the shouldExecute method is called. The shouldExecute method will always return false if delayTemptCounter is greater than 0.
field_75291_d,tookGolemRose,1,
field_75292_b,theGolem,1,
field_75293_c,takeGolemRoseTick,1,
field_75294_a,theVillager,1,
field_75297_f,shouldCheckSight,1,"If true, EntityAI targets must be able to be seen (cannot be blocked by walls) to be suitable targets."
field_75299_d,taskOwner,1,The entity that this task belongs to
field_75300_e,targetDistance,1,
field_75304_b,villageAgressorTarget,1,The aggressor of the iron golem's village which is now the golem's attack target.
field_75305_a,irongolem,1,
field_75306_g,theNearestAttackableTargetSorter,1,Instance of EntityAINearestAttackableTargetSorter.
field_75307_b,targetClass,1,
field_75308_c,targetChance,1,
field_75309_a,targetEntity,1,
field_75310_g,theTameable,1,
field_75311_b,entityPathNavigate,1,The PathNavigate of our entity.
field_75313_b,theTarget,1,
field_75314_a,theEntityTameable,1,
field_75315_b,theOwnerAttacker,1,
field_75316_a,theDefendingTameable,1,
field_75320_d,rangedAttackTime,1,A decrementing tick that spawns a ranged attack once this value reaches 0. It is then set back to the maxRangedAttackTime.
field_75321_e,entityMoveSpeed,1,
field_75322_b,entityHost,1,The entity the AI instance has been applied to
field_75323_c,attackTarget,1,
field_75325_h,maxRangedAttackTime,1,The maximum time the AI has to wait before peforming another ranged attack.
field_75326_b,leapTarget,1,The entity that the leaper is leaping towards.
field_75327_c,leapMotionY,1,The entity's motionY after leaping.
field_75328_a,leaper,1,The entity that is leaping.
field_75329_f,watchedClass,1,
field_75330_d,lookTime,1,
field_75332_b,theWatcher,1,
field_75334_a,closestEntity,1,The closest entity which is being watched by this one.
field_75335_b,theMerchant,1,
field_75337_g,petPathfinder,1,
field_75338_d,thePet,1,
